hip,magnitude,ra_degrees,dec_degrees,parallax_mas,ra_mas_per_year,dec_mas_per_year,ra_hours,epoch_year,x,y
102530,6.3,311.66085551,46.53172772,7.89,-16.16,-14.75,20.777390367333332,1991.25,-0.16999655544295872,0.8475160573672228
102531,5.15,311.66194885,16.12462394,31.69,-6.1,-201.74,20.777463256666667,1991.25,-0.4297709809828307,1.4066572383235287
102532,4.27,311.66465833,16.12477326,32.14,-25.88,-196.27,20.777643888666667,1991.25,-0.4297059720064235,1.4066871133208603
102561,6.28,311.76488906,-2.48685951,4.14,-19.81,-21.53,20.784325937333332,1991.25,-0.7803453394417058,1.9869583738447802
102571,4.93,311.79468503,34.37410329,8.18,39.26,8.24,20.78631233533333,1991.25,-0.2474082782251764,1.036905313886115
102585,6.41,311.83652247,45.57998871,2.49,4.22,-22.39,20.789101497999997,1991.25,-0.1736661809030715,0.8617885608288418
102589,4.53,311.85219564,36.49073658,3.71,14.93,-8.2,20.790146376,1991.25,-0.23122759817900995,1.0017200451396038
102599,5.36,311.88981878,80.55235152,8.12,-28.02,-36.91,20.79265458533333,1991.25,-0.027520130243815496,0.44827955381208456
102618,3.78,311.91888574,-9.49568988,14.21,31.89,-35.32,20.794592382666668,1991.25,-1.0062324485025633,2.30498880622722
102624,4.43,311.93432462,-5.02760303,7.33,-3.3,-40.24,20.795621641333334,1991.25,-0.8480339546319471,2.097430111886692
102631,6.38,311.9493986,3.30644316,6.98,37.66,9.71,20.796626573333334,1991.25,-0.6336235499964673,1.7788009643558567
102633,5.57,311.95136711,6.00824104,6.35,8.81,-13.01,20.796757807333332,1991.25,-0.5798673870141824,1.690739208082247
102635,5.6,311.95539218,47.83191224,6.06,-8.68,-17.58,20.797026145333334,1991.25,-0.15999409236245737,0.8303450574234772
102642,6.29,311.9703881,52.40757941,23.88,71.97,-169.67,20.798025873333334,1991.25,-0.13627937802631093,0.7684173324509549
102670,6.47,312.07648948,-44.1967022,5.58,94.9,-53.31,20.80509929866667,1991.25,-8.188399572602465,3.839792383511411
102693,5.11,312.12083153,-43.98827127,24.35,175.78,-112.17,20.808055435333333,1991.25,-8.065815096496825,3.9281526985012305
102712,6.26,312.17807122,51.91032519,4.12,6.42,2.39,20.811871414666665,1991.25,-0.13703817435494522,0.7756082737039864
102724,4.81,312.23455583,46.11414081,1.45,-2.92,-2.62,20.815637055333333,1991.25,-0.1666853682128598,0.855678608440647
102770,6.24,312.3218893,-0.56327506,3.46,-26.76,-25.36,20.821459286666666,1991.25,-0.708344576672195,1.9264473750915583
102771,6.45,312.32247907,64.04226879,1.27,-3.97,-4.81,20.821498604666665,1991.25,-0.08318976854082832,0.6259104477301507
102772,5.86,312.32335608,-25.78119469,3.58,12.83,-18.62,20.821557072,1991.25,-2.1283161928878975,3.444629009377861
102773,5.41,312.32614627,-68.77640032,10.7,-64.57,-49.78,20.821743084666664,1991.25,-1.7063148714696128,-5.548311438023878
102780,6.2,312.33559192,-18.03577344,2.9,0.2,-33.47,20.822372794666666,1991.25,-1.42400556267275,2.828838845797387
102790,4.9,312.3705384,-46.22689249,8.06,37.85,27.28,20.82470256,1991.25,-9.613173328560439,3.025675374763761
102804,6.5,312.4070473,50.1270703,2.73,-12.85,4.95,20.827136486666667,1991.25,-0.14395169964609653,0.8002707300364384
102805,6.01,312.40723273,12.54489131,33.81,54.06,97.46,20.827148848666663,1991.25,-0.4599294700385887,1.5080669290477926
102819,6.32,312.451019,7.8641548,6.3,26.21,12.43,20.830067933333332,1991.25,-0.531420802577449,1.6423215548584282
102827,6.33,312.47767395,46.66132783,3.55,4.53,3.85,20.83184493,1991.25,-0.16130550563502838,0.8487702663136375
102831,4.89,312.49199793,-33.7796732,8.57,3.71,-20.19,20.832799862,1991.25,-3.5499105622678173,4.261679691120134
102833,6.2,312.49613207,5.54455718,6.58,43.16,1.02,20.833075471333334,1991.25,-0.5712751351133618,1.7156419738928683
102843,5.06,312.52013154,44.0589822,23.67,122.68,132.3,20.834675436,1991.25,-0.1752599656871236,0.8867394775357317
102891,5.87,312.67375681,-12.54472977,13.06,127.05,-72.39,20.844917120666665,1991.25,-1.0971500843615518,2.5003483450813553
102901,6.42,312.69647274,-32.05445023,4.69,-8.32,-63.27,20.846431516,1991.25,-3.1224345936161306,4.12368408913137
102916,5.52,312.75317995,-37.91328991,5.2,-6.71,-17.22,20.850211996666665,1991.25,-4.874897066142024,4.685449637827738
102945,5.99,312.85705076,-5.6266358,16.97,95.77,1.25,20.857136717333333,1991.25,-0.825809717420762,2.152622431286223
102949,5.66,312.86764739,28.25051868,1.95,3.92,-5.48,20.857843159333335,1991.25,-0.2790553542357394,1.1553647229331558
102950,5.06,312.87520805,-51.60816692,5.75,-0.24,-4.95,20.858347203333334,1991.25,-11.741590557095918,-2.2805241778885574
102962,5.67,312.91001311,-62.42921513,13.67,83.04,-49.38,20.860667540666668,1991.25,-3.9245561445199355,-6.953715747222328
102978,4.12,312.95540084,-26.91912642,5.19,-7.97,-2.54,20.86369338933333,1991.25,-2.219521190150977,3.6248656186117794
102989,6.06,312.99481827,-33.17796029,4.93,7.09,-5.62,20.866321218,1991.25,-3.3542826669304833,4.30381905645189
102993,6.42,313.00162315,32.84891554,1.67,0.24,-8.66,20.866774876666668,1991.25,-0.2411340671013781,1.0709264474101776
103004,4.56,313.0321898,27.09712771,15.06,-72.33,-60.95,20.868812653333336,1991.25,-0.2859179919518549,1.1791734152929711
103005,5.55,313.03622144,-5.50704421,4.33,1.26,-6.2,20.869081429333335,1991.25,-0.8139974832402497,2.152636500747254
103045,4.73,313.16335749,-8.98323782,21.01,47.06,-32.91,20.877557166,1991.25,-0.9241201325202744,2.325850245852879
103071,6.32,313.25459112,-23.78305045,13.33,84.08,-62.7,20.883639408,1991.25,-1.8290543226233735,3.356435329417241
103077,6.38,313.27321911,-11.57376168,22.17,40.45,42.26,20.884881274,1991.25,-1.0205279620260843,2.4707307862293577
103079,6.36,313.28071316,29.64925374,7.64,-4.78,-64.56,20.885380877333333,1991.25,-0.2608592973993868,1.1315036837274957
103089,4.8,313.31143866,44.38726652,6.51,11.27,-2.44,20.887429244,1991.25,-0.1650364746065006,0.885008811809462
103094,5.48,313.32732775,45.18168341,4.38,8.6,-4.43,20.888488516666666,1991.25,-0.16063734218390135,0.8733340313652173
103103,6.35,313.35390569,-30.7189092,6.14,34.13,-18.37,20.89026037933333,1991.25,-2.7879072871430086,4.089327383987309
103127,5.34,313.41730078,-39.80962825,7.92,44.22,-97.24,20.894486718666666,1991.25,-5.713539297707215,5.00762207158447
103145,5.47,313.47461043,33.43780855,5.35,-20.6,34.02,20.898307362,1991.25,-0.229903736105451,1.0632751969805039
103154,6.44,313.49321699,-6.88940714,14.18,26.15,-22.32,20.899547799333334,1991.25,-0.8358362620602425,2.2320434934839555
103168,6.41,313.52740209,-27.92519765,3.41,-11.68,-17.16,20.901826806,1991.25,-2.3064023369386315,3.8001717467708067
103200,5.03,313.64015502,28.05763154,4.41,0.12,-4.17,20.909343668,1991.25,-0.2673595228037034,1.1646789400528939
103206,6.23,313.64623925,-50.7273023,2.1,10.75,-15.93,20.909749283333333,1991.25,-12.473737946469672,-1.1787621977632368
103219,5.99,313.68448128,75.92546706,7.51,30.92,42.29,20.912298752,1991.25,-0.037763529858019014,0.4967962294243066
103226,5.78,313.69938483,-17.92285285,8.25,-58.88,-17.03,20.913292322,1991.25,-1.3236196144060688,2.90540323641364
103227,3.67,313.70241509,-58.4540947,5.41,21.06,-24.75,20.913494339333333,1991.25,-6.707337662368473,-7.56230450550277
103294,5.19,313.90282903,13.72156383,6.88,18.36,-11.5,20.926855268666667,1991.25,-0.4050092056736193,1.4958629411593451
103298,5.54,313.91063822,12.56850687,16.35,31.23,21.1,20.927375881333333,1991.25,-0.4195453202969465,1.5274422591917665
103301,6.04,313.91934351,4.53269568,9.02,60.96,11.26,20.927956234,1991.25,-0.5426145004247394,1.7753437149698004
103312,5.68,313.95752483,47.41766542,0.35,-2.82,-3.74,20.930501655333334,1991.25,-0.14303509472736256,0.8431078334416415
103346,6.23,314.07085481,56.88750678,4.1,4.68,4.94,20.938056987333333,1991.25,-0.10076618528596157,0.7159186309762201
103359,5.83,314.10599985,50.72864966,18.75,40.36,-21.22,20.94039999,1991.25,-0.12632270178209562,0.7971836477026151
103360,5.92,314.10786528,49.19583069,2.56,11.34,6.78,20.940524352,1991.25,-0.1332433550717064,0.8184137059471055
103371,5.96,314.14490863,44.92472729,0.83,-0.24,-2.22,20.942993908666665,1991.25,-0.15342853305794987,0.8801090761388299
103389,5.7,314.1969592,-26.29621951,47.61,95.07,-65.06,20.946463946666665,1991.25,-2.0238960376950623,3.7020895689507567
103401,5.49,314.22512443,-9.69751669,5.42,-3.51,-11.53,20.948341628666665,1991.25,-0.8942288025875629,2.402262282069781
103413,3.94,314.29338184,41.16719384,9.17,8.51,-23.97,20.952892122666665,1991.25,-0.17142485907194624,0.9381591084547893
103414,6.06,314.29404317,0.46393242,10.24,11.81,-62.98,20.952936211333334,1991.25,-0.608421141801999,1.9318720838059706
103460,5.89,314.41922341,-16.03154355,17.58,51.27,1.73,20.961281560666666,1991.25,-1.162817573976161,2.8079854049362507
103511,5.3,314.56813667,22.32591754,8.21,-2.6,-4.08,20.971209111333334,1991.25,-0.29824956094909355,1.2917242044036814
103519,5.55,314.58075681,44.47154114,12.32,101.62,69.74,20.972050454,1991.25,-0.15105753478390216,0.8884252083436415
103527,5.51,314.60817904,10.8393695,13.68,-47.95,-34.35,20.973878602666666,1991.25,-0.4229188801731688,1.5857511378903175
103530,5.59,314.62510662,50.46178308,2.58,9.8,3.44,20.975007108,1991.25,-0.1229594000589977,0.802301534611119
103532,6.17,314.62893463,41.93992417,7.01,11.6,0.22,20.975262308666668,1991.25,-0.1633702848776284,0.9273769518407865
103545,5.95,314.67447074,-14.48308081,11.83,-54.64,-19.31,20.978298049333333,1991.25,-1.0670411578630976,2.7129617143118194
103569,5.3,314.76892895,4.29384672,16.59,-113.43,-150.28,20.984595263333333,1991.25,-0.517351132502381,1.7986335049790836
103571,5.24,314.77157032,4.29497561,16.59,-113.43,-150.28,20.98477135466667,1991.25,-0.5172386790192115,1.798639288059828
103596,6.47,314.85252626,42.32445032,4.25,16.68,6.45,20.990168417333333,1991.25,-0.1588038835351297,0.9222379728914651
103598,5.54,314.8555525,59.43855678,5.56,44.6,15.35,20.990370166666665,1991.25,-0.08599399670222542,0.6854925196415832
103616,6.26,314.90055233,-19.03523289,7.58,8.84,-20.76,20.99337015533333,1991.25,-1.305854457031998,3.066173716951836
103632,4.74,314.95645946,47.52094507,2.9,7.25,2.47,20.997097297333333,1991.25,-0.1328490785830072,0.8447701298283264
103646,6.1,314.99841027,-36.12949945,24.11,103.88,-58.2,20.999894018000003,1991.25,-4.002943371135062,5.170220653369529
103652,5.98,315.01647457,7.51617986,13.85,48.1,6.98,21.001098304666666,1991.25,-0.4573211505997999,1.6937614028089238
103673,5.76,315.08985065,-51.26563421,35.07,-88.47,132.61,21.005990043333334,1991.25,-13.81986323923029,-2.0851656003474526
103675,5.69,315.11540786,19.32972583,5.47,-17.03,-59.66,21.007693857333333,1991.25,-0.31405459499259253,1.3658860599955256
103682,6.21,315.1408842,-4.72992404,37.8,47.64,-138.75,21.00939228,1991.25,-0.6941637256611892,2.1757680037583356
103693,6.26,315.18087664,-53.73901433,4.05,13.28,-22.98,21.012058442666667,1991.25,-12.225405881625703,-5.87841764611352
103703,6.07,315.21576821,-17.53085532,5.98,-31.09,-17.44,21.014384547333336,1991.25,-1.1892056557635082,2.962875425151491
103732,5.38,315.29551032,46.15576488,2.39,6.14,3.43,21.019700688,1991.25,-0.13561720736995864,0.8657285735199886
103734,6.01,315.30361308,36.02602514,4.96,-3.86,-6.36,21.020240872,1991.25,-0.18713132627635554,1.027448388196076
103738,4.67,315.32275695,-32.25776681,14.59,-2.09,-0.19,21.02151713,1991.25,-2.87904572523437,4.638748654267673
103752,6.36,315.36679488,-68.20960595,12.0,-15.51,5.3,21.024452992,1991.25,-1.5790165124346838,-5.9269243941644785
103777,6.04,315.43862372,-26.88093351,10.94,15.24,-24.68,21.029241581333334,1991.25,-1.967514850682346,3.9075777736950807
103810,5.83,315.53748512,56.66961137,4.47,9.75,1.14,21.035832341333332,1991.25,-0.09132175285339707,0.7217246958881975
103822,6.5,315.58732037,39.50903218,2.31,2.01,1.09,21.039154691333334,1991.25,-0.1643723724279081,0.9700229822765248
103828,6.18,315.60085155,44.79099018,2.64,-6.09,-4.18,21.04005677,1991.25,-0.13861264766704728,0.887060707088928
103836,5.93,315.6127179,-38.53055847,15.21,154.93,-169.51,21.04084786,1991.25,-4.916065728776835,5.744429511267197
103871,6.5,315.70256902,45.84889936,2.41,2.48,-3.89,21.046837934666666,1991.25,-0.13279983043914148,0.8715357339292906
103882,5.32,315.74156102,-38.63118269,28.32,-27.86,-108.81,21.049437401333332,1991.25,-4.949362455812585,5.80923927156263
103889,6.5,315.74842658,-0.92474717,2.24,7.26,1.1,21.049895105333334,1991.25,-0.5782497220038701,2.018990212676922
103891,6.33,315.75741401,14.73001442,5.15,25.64,4.79,21.05049426733333,1991.25,-0.34474432482285877,1.4894669865087946
103892,6.24,315.76286878,1.53219038,15.17,-110.47,-53.03,21.05085791866667,1991.25,-0.5297140182707677,1.9190505415552097
103894,6.1,315.77010794,38.65742938,4.98,18.54,-6.06,21.051340529333334,1991.25,-0.1664411664905593,0.984816911818783
103902,6.25,315.7923579,-27.73150578,2.58,35.15,-36.35,21.05282386,1991.25,-2.0374598409922853,4.057122617320279
103929,6.37,315.85846344,50.35180252,8.4,64.48,45.82,21.057230896,1991.25,-0.11249142851640734,0.8070825517907338
103949,6.32,315.9312496,46.86328998,12.4,-38.98,-57.57,21.06208330666667,1991.25,-0.1260824221281492,0.8572330758519437
103956,5.93,315.94827016,53.28582252,8.05,42.14,32.09,21.063218010666667,1991.25,-0.10051342160401162,0.7670755083708442
103963,6.34,315.9672397,41.62830431,9.87,-2.29,-53.33,21.064482646666665,1991.25,-0.14920564176163392,0.9372681201276367
103981,5.53,316.01963509,-5.82304908,6.03,20.9,-7.01,21.067975672666666,1991.25,-0.6798684945128701,2.2523154250787165
104019,4.82,316.10135259,-19.85493122,20.64,-39.01,-24.45,21.073423505999997,1991.25,-1.260935602408068,3.211882439658384
104031,5.63,316.14434879,5.50286035,4.74,14.15,0.49,21.07628991933333,1991.25,-0.4496588018946766,1.7782360539196067
104041,6.41,316.17346969,2.94226021,8.16,12.37,5.77,21.078231312666666,1991.25,-0.4891489003143116,1.8719204227413466
104043,5.13,316.17928592,-77.02286938,22.07,13.83,-369.38,21.07861906133333,1991.25,-0.43611726865683453,-4.1984696006253746
104048,6.34,316.18883324,2.26993181,8.41,94.64,-66.08,21.079255549333332,1991.25,-0.4999857873796165,1.8979081966158518
104060,3.72,316.23273251,43.92785122,2.77,8.6,0.35,21.082182167333333,1991.25,-0.1356061237503446,0.9022316927184796
104085,5.17,316.30930513,-54.72695035,9.35,16.51,-37.55,21.087287008666667,1991.25,-11.684146852567485,-7.7880356011964755
104101,5.94,316.36162027,5.95848857,27.06,-117.36,-119.06,21.090774684666666,1991.25,-0.43542528890019233,1.7655371366549755
104105,5.91,316.37171122,78.12632222,7.91,19.04,28.71,21.091447414666668,1991.25,-0.025633284687273734,0.4753558744662195
104139,4.08,316.48658082,-17.23271095,20.61,79.64,-61.64,21.099105387999998,1991.25,-1.0750010625160549,3.0057171026594762
104148,5.69,316.50468134,-30.12495361,9.83,32.5,-68.66,21.100312089333332,1991.25,-2.306904728377876,4.498411469524262
104171,5.88,316.59746974,71.43207905,20.36,-48.18,-116.0,21.106497982666667,1991.25,-0.04129020539555846,0.5474464006556594
104172,6.13,316.59771242,26.92440789,9.37,43.5,-19.01,21.106514161333333,1991.25,-0.22263541073031606,1.2069103833536832
104174,5.2,316.60283819,-32.34163849,9.22,-4.96,8.57,21.106855879333335,1991.25,-2.717032564950955,4.889693702901991
104177,5.55,316.60623928,-41.38593603,3.5,29.24,-11.98,21.107082618666666,1991.25,-6.535524074396647,6.616625734742449
104185,5.77,316.62600709,31.18466842,1.72,3.98,-4.78,21.108400472666666,1991.25,-0.1953195882319598,1.1220127621118072
104194,4.56,316.65036722,47.64840597,3.32,6.51,-0.99,21.110024481333333,1991.25,-0.11573163754971035,0.8477337665997422
104202,6.48,316.66577859,3.80299636,14.63,94.78,50.31,21.111051906,1991.25,-0.45681230589041716,1.8475334210698704
104214,5.2,316.71181258,38.74149446,287.13,4155.1,3258.9,21.11412083866667,1991.25,-0.1536790943134546,0.9870653972506709
104217,6.05,316.71746843,38.73441392,285.42,4107.4,3143.72,21.114497895333333,1991.25,-0.15364030565930212,0.9872066374367098
104234,4.49,316.78202266,-25.00574796,6.24,-27.19,-43.37,21.118801510666668,1991.25,-1.608885541636438,3.8099973457553262
104281,6.27,316.89005877,15.65879687,8.83,47.42,-57.48,21.126003918,1991.25,-0.305864630032226,1.4753870647212677
104296,6.45,316.93542377,-45.37945192,10.57,31.35,-7.07,21.129028251333335,1991.25,-10.615090382676055,6.521521685363305
104297,6.18,316.93615261,-17.45578844,7.54,29.87,-46.62,21.129076840666666,1991.25,-1.050829308111792,3.046767737037813
104357,6.14,317.11727171,6.98935404,3.92,-9.93,1.66,21.141151447333336,1991.25,-0.3954243685012405,1.7403811736592976
104364,5.75,317.13627084,-63.92827112,6.67,-6.33,4.5,21.142418056,1991.25,-2.663443586710173,-7.462010566513537
104365,5.3,317.1400538,-21.19352539,17.06,18.67,-59.22,21.142670253333332,1991.25,-1.2566163358172462,3.4072371751614234
104371,5.6,317.16196997,30.20568797,7.35,25.35,-20.78,21.14413133133333,1991.25,-0.19212573675619624,1.1436938199209001
104382,5.45,317.19172547,-88.9565112,12.07,25.96,5.02,21.146115031333334,1991.25,-0.016067352663505466,-2.8865321099950836
104440,5.67,317.33965419,-73.17226994,53.38,461.31,-287.24,21.155976946,1991.25,-0.6857481327617719,-4.891524257462419
104441,6.47,317.34296496,-36.70561595,13.53,32.54,-132.3,21.156197664,1991.25,-3.850353564398458,5.972965278283525
104452,6.25,317.38718774,-20.5563314,18.57,118.49,-135.59,21.159145849333335,1991.25,-1.190674290563407,3.357773355762515
104459,4.5,317.39830336,-11.37165474,19.93,92.31,-15.76,21.159886890666666,1991.25,-0.7646230256995746,2.611867264478377
104481,6.44,317.49273258,2.94359966,10.89,20.44,33.59,21.166182172,1991.25,-0.4385959963434618,1.8928636169772552
104516,5.75,317.56480272,53.56310952,7.57,22.52,-3.7,21.170986848,1991.25,-0.08655203601318387,0.7666558477745448
104521,4.7,317.58529617,10.13194861,28.38,49.07,-151.85,21.172353078,1991.25,-0.3425740844990795,1.6430269746670665
104537,6.46,317.62900308,47.69223284,2.17,-4.08,-3.66,21.175266872,1991.25,-0.1059173687635737,0.8495743854358907
104538,6.07,317.63047657,10.04887979,6.81,-0.23,17.23,21.175365104666664,1991.25,-0.3420884182472657,1.6461271635589438
104557,6.27,317.69529389,-9.35393125,9.41,116.83,-58.64,21.179686259333334,1991.25,-0.6842903277630784,2.4935605751840515
104597,6.18,317.83694548,-72.54427874,8.35,33.9,-30.45,21.189129698666665,1991.25,-0.7173781874150384,-5.035105830351337
104634,6.47,317.92214429,-14.47237788,7.43,38.52,0.1,21.194809619333334,1991.25,-0.8398135605277268,2.8494396866619107
104642,5.64,317.95100195,59.98661923,0.36,-2.9,-3.58,21.19673346333333,1991.25,-0.06479626782991021,0.6835722962314759
104680,5.83,318.0569505,-40.2688284,30.9,57.41,-219.43,21.2037967,1991.25,-5.516415378023297,7.179941094208565
104732,3.21,318.23408977,30.22708128,21.62,6.87,-68.12,21.21560598466667,1991.25,-0.17374054076151757,1.1484058215338848
104738,5.25,318.2621978,-39.42464394,29.96,187.36,-114.38,21.217479853333334,1991.25,-4.942616485832852,7.037869409806922
104750,5.41,318.32194676,-27.61905854,8.33,98.92,-112.77,21.221463117333332,1991.25,-1.697197674897444,4.323830272712319
104752,5.97,318.32890517,-36.42353599,9.67,34.19,3.61,21.22192701133333,1991.25,-3.5426974079670637,6.194954328884027
104755,5.06,318.33516015,-70.12621725,3.67,41.42,-20.34,21.222344009999997,1991.25,-0.9651400263878723,-5.619176746841011
104756,6.12,318.33997944,81.23096071,6.37,-3.11,4.49,21.222665296,1991.25,-0.015458841978257662,0.44392613204767783
104765,6.07,318.3601048,36.63326173,1.83,0.44,0.6,21.224006986666666,1991.25,-0.14102935998605837,1.0293093729641056
104771,6.27,318.36985452,15.98245122,11.17,36.0,-22.94,21.224656967999998,1991.25,-0.26445188908820216,1.4792093240032689
104788,6.38,318.42691572,64.40420824,24.16,17.13,-105.43,21.228461048,1991.25,-0.05075245553368785,0.6300068483097349
104822,6.18,318.54284318,29.90096125,1.34,3.71,-0.75,21.236189545333332,1991.25,-0.17012244618702652,1.1562878599658721
104858,4.47,318.61995883,10.00771855,54.11,42.32,-303.43,21.241330588666663,1991.25,-0.31156705178927463,1.6577142978822583
104872,6.38,318.65428627,0.09228716,4.76,36.4,-12.61,21.243619084666665,1991.25,-0.4346573272302462,2.027970354373345
104887,3.74,318.69727757,38.04432043,47.8,195.74,410.02,21.246485171333333,1991.25,-0.13039633726884878,1.005858186353452
104914,6.05,318.77758077,-17.34509006,8.85,-0.04,-19.86,21.251838718,1991.25,-0.8916662376963895,3.122223167132604
104925,6.2,318.80962557,-40.50607996,5.59,101.68,6.12,21.253975038,1991.25,-5.506827547066614,7.6472204458857505
104962,6.45,318.90489622,47.97400214,2.1,2.21,-2.83,21.260326414666668,1991.25,-0.09235834463210531,0.8483221946984758
104963,5.17,318.90787714,-20.65169052,4.72,15.39,-2.24,21.260525142666665,1991.25,-1.0479720377389505,3.4547933247420666
104968,5.92,318.92663197,77.01226067,3.9,22.95,14.63,21.261775464666666,1991.25,-0.02217441811826193,0.4882630391754809
104974,5.31,318.93678169,-15.17151251,5.19,24.79,5.06,21.262452112666665,1991.25,-0.7892621365780296,2.9421899036634693
104978,5.73,318.94098443,-53.26304998,8.22,35.09,-14.12,21.262732295333333,1991.25,-16.48840281757952,-8.590729894344147
104980,6.13,318.94484967,-36.21069394,3.78,29.39,-6.28,21.262989978,1991.25,-3.3263205509470737,6.308936396039066
104987,3.92,318.95581976,5.2480739,17.51,59.63,-94.33,21.26372131733333,1991.25,-0.35220776239307705,1.825127665959447
105017,6.36,319.07131871,44.23819662,2.13,14.93,10.67,21.271421247333333,1991.25,-0.10279735193393778,0.9053728643389662
105019,6.45,319.07408271,-9.21466422,1.78,-7.32,3.53,21.271605514,1991.25,-0.5966978483525748,2.5213656804608258
105034,6.23,319.12341131,42.25182572,3.77,0.91,-15.73,21.274894087333333,1991.25,-0.1090359768682976,0.9370071435581243
105046,6.48,319.16440667,-1.60771816,3.86,23.05,-16.94,21.277627111333334,1991.25,-0.43867721649034475,2.1126857268904815
105064,6.12,319.25839686,53.9975975,8.12,37.79,39.45,21.283893124,1991.25,-0.07168880999287014,0.7636993166131099
105079,6.41,319.30642811,-13.27897414,5.35,-9.41,-6.13,21.287095207333333,1991.25,-0.6956963990185231,2.8064425222142573
105080,6.0,319.30929003,55.79796866,2.21,16.78,13.32,21.287286002,1991.25,-0.06657519523917194,0.7395701630308953
105091,6.42,319.32830925,58.61149119,1.29,-2.93,-2.71,21.28855395,1991.25,-0.05941667003629441,0.7028414001691983
105101,6.17,319.3465652,42.68356712,2.83,9.72,2.24,21.289771013333333,1991.25,-0.10489901081837627,0.9306379661867267
105102,4.22,319.35396892,39.39469016,0.72,0.43,-3.61,21.290264594666667,1991.25,-0.11642287019024324,0.9847964636949037
105138,4.41,319.47944955,34.8968812,3.62,11.96,6.85,21.29862997,1991.25,-0.13204849374294933,1.0643329412015412
105140,4.71,319.48436063,-32.17248551,19.76,55.46,-22.12,21.298957375333334,1991.25,-2.176874598193278,5.350560515816976
105143,5.4,319.48865236,-17.98513635,5.63,15.57,-0.68,21.299243490666665,1991.25,-0.8572735223085417,3.2117743341394998
105148,6.32,319.50193998,-64.68151068,5.91,16.97,-28.55,21.300129331999997,1991.25,-1.9710204910939233,-7.538622656208338
105164,5.83,319.54610828,-4.51951158,3.33,11.82,13.69,21.303073885333333,1991.25,-0.4697197196814313,2.2629741088519446
105186,5.04,319.61325695,43.9459669,-0.05,4.52,-9.07,21.30755046333333,1991.25,-0.09765736110641618,0.9112322794487784
105193,6.43,319.635144,61.18440127,2.03,-7.7,-3.23,21.309009600000003,1991.25,-0.05147539596856088,0.6706365713598041
105199,2.45,319.64408982,62.58545529,66.84,149.91,48.27,21.309605987999998,1991.25,-0.04833214261893837,0.6533042934987849
105224,5.97,319.71672173,11.20333527,2.6,21.12,15.51,21.314448115333334,1991.25,-0.2662718596822071,1.6298340850907975
105228,6.4,319.72633611,-28.76565847,8.08,-212.64,-66.68,21.315089074,1991.25,-1.6209244890195407,4.668137489113157
105229,6.15,319.73055559,41.04052946,1.92,-5.39,-4.72,21.315370372666667,1991.25,-0.10581662224621749,0.958319781573158
105259,5.51,319.81538311,58.62350994,0.89,-3.55,-3.28,21.321025540666668,1991.25,-0.05612789010137653,0.7032857133283852
105269,5.89,319.84241818,38.23748156,0.93,-0.18,-3.33,21.322827878666665,1991.25,-0.11410826089611649,1.005974587824352
105268,5.19,319.84255444,64.87184231,3.02,5.08,5.31,21.322836962666667,1991.25,-0.042447699657298936,0.6257512796215884
105282,5.75,319.86973952,49.5102892,6.08,14.52,1.98,21.324649301333334,1991.25,-0.07852603188542161,0.8277293765469584
105319,4.39,319.96618253,-53.44926434,33.58,107.37,-67.12,21.331078835333336,1991.25,-17.23839784672036,-10.55584682218399
105334,6.15,320.03951149,-45.02189994,1.75,1.02,3.0,21.335967432666667,1991.25,-10.511089340561893,10.041711266156856
105344,6.29,320.05862783,22.02617225,6.05,4.0,5.61,21.337241855333332,1991.25,-0.18250735079818872,1.33577597677591
105370,6.11,320.13957891,60.75645363,7.6,-43.02,-19.8,21.342638594,1991.25,-0.04934275865169961,0.6765276392061439
105382,4.8,320.18993153,-40.80950852,17.49,76.18,17.66,21.345995435333336,1991.25,-5.311646445006402,8.536987364177044
105390,6.45,320.20838513,32.45233066,13.65,58.6,-45.18,21.347225675333334,1991.25,-0.13050449334401998,1.1127058022258727
105406,6.39,320.25599353,40.3455743,37.64,-18.89,-208.92,21.350399568666667,1991.25,-0.10149386836120261,0.9711873873540408
105411,5.58,320.26766229,23.85625829,11.63,243.57,-120.04,21.351177485999997,1991.25,-0.16821871588559836,1.2938356049042452
105412,5.87,320.26802428,-4.56015214,9.69,-12.89,11.04,21.351201618666668,1991.25,-0.4325288704253033,2.27768104358265
105413,5.81,320.2700023,7.3545461,3.08,41.25,-17.88,21.351333486666665,1991.25,-0.28259616578536356,1.7628300749262742
105425,6.4,320.31917813,-49.93785461,8.95,-2.34,-161.95,21.354611875333333,1991.25,-22.64697897958979,2.542832154375154
105432,6.05,320.34136809,32.61276805,5.39,14.4,-14.29,21.356091206,1991.25,-0.12771325477412634,1.1100594659576395
105497,5.68,320.5016033,49.38869874,9.93,37.46,61.45,21.366773553333335,1991.25,-0.07287447165837252,0.83058100189493
105502,4.08,320.52139118,19.80435581,21.19,105.94,62.61,21.368092745333335,1991.25,-0.18432991158269119,1.3929230389880494
105515,4.28,320.56157261,-16.83455521,15.13,30.83,5.26,21.370771507333334,1991.25,-0.7148817545380217,3.144437337375759
105558,6.07,320.67513322,30.30986401,8.71,38.64,7.54,21.378342214666667,1991.25,-0.1312067801314348,1.1565198192289505
105570,5.16,320.72325739,6.81111338,9.06,52.66,11.15,21.38155049266667,1991.25,-0.27156208431921935,1.7863890457271228
